frame,landmark_id,landmark_name,x,y,z,visibility
3,28,right_ankle,0.37081366777420044,0.6076563596725464,-0.12215276807546616,0.9729459881782532
3,29,left_heel,0.49961915612220764,0.6244503855705261,-0.1506868451833725,0.7991181015968323
3,30,right_heel,0.38106614351272583,0.6303646564483643,-0.13164424896240234,0.8469221591949463
3,31,left_foot_index,0.4913039207458496,0.6292264461517334,-0.35203465819358826,0.9740843772888184
3,32,right_foot_index,0.3395324647426605,0.6225230693817139,-0.325736939907074,0.9706943035125732
4,0,nose,0.4592428207397461,0.20905403792858124,-0.45396098494529724,0.9999715089797974
4,1,left_eye_inner,0.45461419224739075,0.2003743052482605,-0.43691685795783997,0.9999209642410278
4,2,left_eye,0.45488590002059937,0.20023663341999054,-0.43729957938194275,0.9999196529388428
4,3,left_eye_outer,0.45521482825279236,0.20008395612239838,-0.43729209899902344,0.9999430179595947
4,4,right_eye_inner,0.44878777861595154,0.2004987597465515,-0.453093558549881,0.9999474287033081
4,5,right_eye,0.44462835788726807,0.2006271481513977,-0.4534319043159485,0.999956488609314
4,6,right_eye_outer,0.4401315152645111,0.20076455175876617,-0.453571617603302,0.9999592304229736
4,7,left_ear,0.44400450587272644,0.2027532011270523,-0.3045596480369568,0.9999487400054932
4,8,right_ear,0.42012107372283936,0.20346340537071228,-0.37547188997268677,0.9998284578323364
4,9,mouth_left,0.45603668689727783,0.2178412824869156,-0.39624348282814026,0.9999508857727051
4,10,mouth_right,0.44697558879852295,0.2192780077457428,-0.4193424582481384,0.9999438524246216
4,11,left_shoulder,0.4843563735485077,0.25258657336235046,-0.21699002385139465,0.9999960660934448
4,12,right_shoulder,0.3601510524749756,0.2588806450366974,-0.2477666735649109,0.9999604225158691
4,13,left_elbow,0.4998466968536377,0.3295172154903412,-0.2012656033039093,0.977906346321106
4,14,right_elbow,0.35858678817749023,0.32017213106155396,-0.28561678528785706,0.924570620059967
4,15,left_wrist,0.45018455386161804,0.3765832781791687,-0.346003919839859,0.9435657262802124
4,16,right_wrist,0.39044538140296936,0.37094423174858093,-0.41685307025909424,0.7512443661689758
4,17,left_pinky,0.43893301486968994,0.3971175253391266,-0.39257296919822693,0.9085006713867188
4,18,right_pinky,0.3939383625984192,0.3907434940338135,-0.46281346678733826,0.6883702874183655
4,19,left_index,0.4268355369567871,0.3921796977519989,-0.4185025990009308,0.9144332408905029
4,20,right_index,0.398957222700119,0.38844725489616394,-0.48717647790908813,0.6967942714691162
4,21,left_thumb,0.4299803078174591,0.38434112071990967,-0.35797128081321716,0.8671260476112366
4,22,right_thumb,0.39932048320770264,0.38019782304763794,-0.42934417724609375,0.6095098853111267
4,23,left_hip,0.47602397203445435,0.3772079646587372,-0.0034398427233099937,0.9999734163284302
4,24,right_hip,0.4033343195915222,0.3814004361629486,0.003277622163295746,0.9999511241912842
4,25,left_knee,0.4833070933818817,0.4818311631679535,-0.16200891137123108,0.9678357243537903
4,26,right_knee,0.3787635862827301,0.48550665378570557,-0.14493422210216522,0.8683661222457886
4,27,left_ankle,0.4954477846622467,0.6028817296028137,-0.14203070104122162,0.9577896595001221
4,28,right_ankle,0.37028050422668457,0.6073216199874878,-0.1321372240781784,0.9533088803291321
4,29,left_heel,0.495422899723053,0.6217060089111328,-0.15365371108055115,0.7361535429954529
4,30,right_heel,0.38197195529937744,0.6295065879821777,-0.14198710024356842,0.7745643854141235
4,31,left_foot_index,0.49424612522125244,0.6263551712036133,-0.3435131907463074,0.9574612379074097
4,32,right_foot_index,0.33482035994529724,0.6234981417655945,-0.3244004547595978,0.9481271505355835
5,0,nose,0.45935678482055664,0.21206843852996826,-0.4997962415218353,0.9999632835388184
5,1,left_eye_inner,0.4544955790042877,0.20167110860347748,-0.4828219413757324,0.9999020099639893
5,2,left_eye,0.4545934796333313,0.20110967755317688,-0.48320990800857544,0.9999041557312012
5,3,left_eye_outer,0.45485812425613403,0.20062218606472015,-0.4832048714160919,0.999927282333374
5,4,right_eye_inner,0.4493353068828583,0.20209728181362152,-0.4994722902774811,0.9999350309371948
5,5,right_eye,0.445170521736145,0.20186030864715576,-0.4998070299625397,0.9999490976333618
5,6,right_eye_outer,0.4403511583805084,0.2017386555671692,-0.4999710023403168,0.9999504089355469
5,7,left_ear,0.4428364932537079,0.20352129638195038,-0.3440116047859192,0.9999465942382812
5,8,right_ear,0.4192613959312439,0.20463109016418457,-0.4167664349079132,0.9998310804367065
5,9,mouth_left,0.4544415771961212,0.21872353553771973,-0.4393140971660614,0.9999493360519409
5,10,mouth_right,0.44777965545654297,0.21987533569335938,-0.46285852789878845,0.9999421834945679
5,11,left_shoulder,0.4858154058456421,0.2535862326622009,-0.2459222823381424,0.9999959468841553
5,12,right_shoulder,0.36043375730514526,0.2607555389404297,-0.2807243764400482,0.9999567270278931
5,13,left_elbow,0.5009359121322632,0.3306348919868469,-0.22998182475566864,0.980666995048523
5,14,right_elbow,0.3620217740535736,0.3247997760772705,-0.3191200792789459,0.9371683597564697
5,15,left_wrist,0.45504260063171387,0.3811231851577759,-0.38312968611717224,0.9569061994552612
5,16,right_wrist,0.3930935263633728,0.3767756521701813,-0.4557534158229828,0.8126980066299438
5,17,left_pinky,0.44398602843284607,0.4012516438961029,-0.4320532977581024,0.9285508394241333
5,18,right_pinky,0.39471927285194397,0.39661234617233276,-0.5043182373046875,0.7566707730293274
5,19,left_index,0.43152734637260437,0.39648765325546265,-0.4602203369140625,0.9343447685241699
5,20,right_index,0.3986084759235382,0.3940931260585785,-0.5293275713920593,0.76584392786026
5,21,left_thumb,0.4342588484287262,0.38834482431411743,-0.3964778780937195,0.8955278992652893
5,22,right_thumb,0.401541531085968,0.38808995485305786,-0.4686463177204132,0.6793123483657837
5,23,left_hip,0.47862493991851807,0.37786665558815,-0.005209858994930983,0.9999727010726929
5,24,right_hip,0.40518444776535034,0.3817465305328369,0.005076182074844837,0.9999494552612305
5,25,left_knee,0.4849233627319336,0.48128241300582886,-0.15879520773887634,0.9766136407852173
5,26,right_knee,0.3805876076221466,0.4867478311061859,-0.12637512385845184,0.8895217180252075
5,27,left_ankle,0.4971467852592468,0.6025466918945312,-0.1176816076040268,0.9705619812011719
5,28,right_ankle,0.3703286349773407,0.6064215898513794,-0.0870119109749794,0.9647687077522278
5,29,left_heel,0.4974375367164612,0.620033860206604,-0.12718702852725983,0.7754257917404175
5,30,right_heel,0.38305121660232544,0.6267566084861755,-0.09407255798578262,0.8179425001144409
5,31,left_foot_index,0.49121466279029846,0.6294529438018799,-0.3231068253517151,0.9688823819160461
5,32,right_foot_index,0.3350731432437897,0.6244977712631226,-0.278486967086792,0.9597753286361694
6,0,nose,0.46036142110824585,0.21091386675834656,-0.3741385042667389,0.9999525547027588
6,1,left_eye_inner,0.4545583426952362,0.2003020942211151,-0.35774508118629456,0.9998476505279541
6,2,left_eye,0.4538841247558594,0.20014873147010803,-0.358101487159729,0.9998584985733032
6,3,left_eye_outer,0.45334818959236145,0.19996848702430725,-0.3581089973449707,0.9998946189880371
6,4,right_eye_inner,0.4504663050174713,0.20016402006149292,-0.37448960542678833,0.9999120235443115
6,5,right_eye,0.44700202345848083,0.19987502694129944,-0.37478870153427124,0.9999358654022217
6,6,right_eye_outer,0.44240787625312805,0.19954535365104675,-0.3749251663684845,0.9999399185180664
6,7,left_ear,0.43901029229164124,0.20369207859039307,-0.24450485408306122,0.9999325275421143
6,8,right_ear,0.41893959045410156,0.20487192273139954,-0.3173522651195526,0.9998278617858887
6,9,mouth_left,0.45534878969192505,0.21871259808540344,-0.3251669406890869,0.9999628067016602
6,10,mouth_right,0.449724942445755,0.21980883181095123,-0.3486577272415161,0.9999597072601318
6,11,left_shoulder,0.48655614256858826,0.2545825242996216,-0.18416105210781097,0.9999977350234985
6,12,right_shoulder,0.35975468158721924,0.2653611898422241,-0.2142738699913025,0.9999814033508301
6,13,left_elbow,0.5002846717834473,0.33371806144714355,-0.17578576505184174,0.9863100051879883
6,14,right_elbow,0.3655206859111786,0.3300682008266449,-0.2652111351490021,0.9719706177711487
6,15,left_wrist,0.45408302545547485,0.3879905641078949,-0.31145450472831726,0.9708251357078552
6,16,right_wrist,0.3952327072620392,0.3808175325393677,-0.40116870403289795,0.9464277029037476
6,17,left_pinky,0.44187766313552856,0.41100773215293884,-0.3559171259403229,0.9512701034545898
6,18,right_pinky,0.39787065982818604,0.40145617723464966,-0.4472251534461975,0.9278870224952698
6,19,left_index,0.43003049492836,0.40485048294067383,-0.38231587409973145,0.9543302655220032
6,20,right_index,0.4035501182079315,0.39951780438423157,-0.46992984414100647,0.9295842051506042
6,21,left_thumb,0.4333701729774475,0.3961961567401886,-0.32356199622154236,0.9271693229675293
6,22,right_thumb,0.4038580656051636,0.39166125655174255,-0.41299736499786377,0.8898597359657288
6,23,left_hip,0.48161715269088745,0.37934646010398865,-0.006928750779479742,0.9999809265136719
6,24,right_hip,0.4076470732688904,0.3841041326522827,0.006771889049559832,0.9999666213989258
6,25,left_knee,0.48597654700279236,0.4800599217414856,-0.2126159816980362,0.981611430644989
6,26,right_knee,0.37949323654174805,0.4828150272369385,-0.17229382693767548,0.9019736051559448
6,27,left_ankle,0.5002002716064453,0.5998034477233887,-0.18529444932937622,0.9665906429290771
6,28,right_ankle,0.3700646758079529,0.60340815782547,-0.160637766122818,0.9636968374252319
6,29,left_heel,0.49881240725517273,0.6183673143386841,-0.19508716464042664,0.7700904607772827
6,30,right_heel,0.38230255246162415,0.6249509453773499,-0.16971392929553986,0.8061742186546326
6,31,left_foot_index,0.4938616156578064,0.6241806745529175,-0.3741914927959442,0.9683254361152649
6,32,right_foot_index,0.3378460109233856,0.6214900016784668,-0.34092578291893005,0.9614951610565186
7,0,nose,0.45761269330978394,0.21561014652252197,-0.40657299757003784,0.999961256980896
7,1,left_eye_inner,0.4521251618862152,0.20473390817642212,-0.38971948623657227,0.9998760223388672
7,2,left_eye,0.45236992835998535,0.20414283871650696,-0.39007508754730225,0.9998778104782104
7,3,left_eye_outer,0.45270466804504395,0.20365019142627716,-0.3900798261165619,0.999909520149231
7,4,right_eye_inner,0.4468090236186981,0.20553603768348694,-0.4058536887168884,0.9999301433563232
7,5,right_eye,0.4427182078361511,0.20555813610553741,-0.4061678647994995,0.9999479055404663
7,6,right_eye_outer,0.43809974193573,0.20563186705112457,-0.4063114523887634,0.9999516010284424
7,7,left_ear,0.4402449131011963,0.20666378736495972,-0.26755478978157043,0.9999328851699829
7,8,right_ear,0.4188957214355469,0.20916315913200378,-0.3378486931324005,0.999845027923584
7,9,mouth_left,0.45500287413597107,0.2224084585905075,-0.35358956456184387,0.9999599456787109
7,10,mouth_right,0.4468134343624115,0.22447161376476288,-0.37634673714637756,0.9999585151672363
7,11,left_shoulder,0.48458635807037354,0.2543147802352905,-0.19509220123291016,0.9999972581863403
7,12,right_shoulder,0.3604009747505188,0.26698723435401917,-0.22461527585983276,0.9999774694442749
7,13,left_elbow,0.4991571009159088,0.33315178751945496,-0.18027213215827942,0.9848700761795044
7,14,right_elbow,0.3677919805049896,0.3345606029033661,-0.27387768030166626,0.9732847809791565
7,15,left_wrist,0.4555078446865082,0.3907569646835327,-0.31313982605934143,0.9686352610588074
7,16,right_wrist,0.3971972167491913,0.3855234980583191,-0.40866222977638245,0.9373890161514282
7,17,left_pinky,0.44521990418434143,0.4138067662715912,-0.3564998209476471,0.9479257464408875
7,18,right_pinky,0.39994528889656067,0.4058225154876709,-0.4546235501766205,0.9136176705360413
7,19,left_index,0.4326081871986389,0.40751874446868896,-0.3842460513114929,0.9510176181793213
7,20,right_index,0.4046165943145752,0.40379902720451355,-0.4775489270687103,0.9157480001449585
7,21,left_thumb,0.4352254867553711,0.3991684019565582,-0.325580358505249,0.9229579567909241
7,22,right_thumb,0.40512606501579285,0.3962525427341461,-0.42051294445991516,0.8709796667098999
7,23,left_hip,0.48305627703666687,0.3804795742034912,-0.007786584086716175,0.9999740123748779
7,24,right_hip,0.40946075320243835,0.38636425137519836,0.00763932429254055,0.9999574422836304
7,25,left_knee,0.4866739809513092,0.48048487305641174,-0.2329263836145401,0.9782478213310242
7,26,right_knee,0.38109198212623596,0.48074692487716675,-0.20463605225086212,0.8980231881141663
7,27,left_ankle,0.5003046989440918,0.6032987236976624,-0.21712741255760193,0.957121729850769
7,28,right_ankle,0.36963576078414917,0.6050909757614136,-0.2171463668346405,0.9584508538246155
7,29,left_heel,0.4985637068748474,0.6233589053153992,-0.22859427332878113,0.7526411414146423
7,30,right_heel,0.3822190761566162,0.6275986433029175,-0.2292502075433731,0.8137170076370239
7,31,left_foot_index,0.49411648511886597,0.6262030005455017,-0.41637083888053894,0.9626352787017822
7,32,right_foot_index,0.33797764778137207,0.6217933893203735,-0.41108623147010803,0.9602247476577759
8,0,nose,0.45919573307037354,0.2156815081834793,-0.3408089280128479,0.9999191761016846
8,1,left_eye_inner,0.4529818892478943,0.20567412674427032,-0.3243383765220642,0.9997133612632751
8,2,left_eye,0.45278921723365784,0.20538638532161713,-0.3246673047542572,0.9997274279594421
8,3,left_eye_outer,0.4528151750564575,0.20505616068840027,-0.3246772587299347,0.9997943043708801
8,4,right_eye_inner,0.44782981276512146,0.20616592466831207,-0.3399961590766907,0.9998445510864258
8,5,right_eye,0.4435975253582001,0.2064589112997055,-0.3403155505657196,0.9998898506164551
8,6,right_eye_outer,0.4388320744037628,0.20692694187164307,-0.3404599726200104,0.9998996257781982
8,7,left_ear,0.4402565360069275,0.20839180052280426,-0.21163980662822723,0.9998666048049927
8,8,right_ear,0.4177308976650238,0.21062737703323364,-0.2799980938434601,0.9997454285621643
8,9,mouth_left,0.4552420675754547,0.2238110899925232,-0.29210126399993896,0.9999337196350098
8,10,mouth_right,0.4480694830417633,0.22493793070316315,-0.3142606019973755,0.9999375343322754
8,11,left_shoulder,0.4854497015476227,0.25551939010620117,-0.1538705676794052,0.9999967813491821
8,12,right_shoulder,0.36196836829185486,0.26839494705200195,-0.18123595416545868,0.9999828338623047
8,13,left_elbow,0.49845200777053833,0.3349902033805847,-0.1480533927679062,0.9849860668182373
8,14,right_elbow,0.3707965910434723,0.338320255279541,-0.22693699598312378,0.9845698475837708
8,15,left_wrist,0.46384310722351074,0.39138299226760864,-0.2795468270778656,0.9752588272094727
8,16,right_wrist,0.40093448758125305,0.3891872763633728,-0.35478711128234863,0.9739157557487488
8,17,left_pinky,0.4560073912143707,0.41535648703575134,-0.3220137655735016,0.960568904876709
8,18,right_pinky,0.4035177230834961,0.41070351004600525,-0.397892028093338,0.9624810814857483
8,19,left_index,0.4452470541000366,0.41021600365638733,-0.349784791469574,0.9629338383674622
8,20,right_index,0.41020306944847107,0.4080842137336731,-0.421319842338562,0.9634564518928528
8,21,left_thumb,0.4463263154029846,0.40096256136894226,-0.29226991534233093,0.9412528276443481
8,22,right_thumb,0.41189372539520264,0.4000910520553589,-0.3665575087070465,0.940285325050354
8,23,left_hip,0.4851332902908325,0.38413989543914795,-0.009014250710606575,0.9999732971191406
8,24,right_hip,0.4111226201057434,0.39133718609809875,0.008848307654261589,0.9999595880508423
8,25,left_knee,0.48891085386276245,0.478080689907074,-0.2584616541862488,0.9790234565734863
8,26,right_knee,0.37515386939048767,0.48384130001068115,-0.22702035307884216,0.9144288301467896
8,27,left_ankle,0.5021896958351135,0.6014398336410522,-0.24244435131549835,0.9514952898025513
8,28,right_ankle,0.3709966838359833,0.6055938005447388,-0.24896277487277985,0.9568251967430115
8,29,left_heel,0.5010470151901245,0.6189975142478943,-0.25289860367774963,0.7595953941345215
8,30,right_heel,0.3819194436073303,0.6256404519081116,-0.2610730826854706,0.8192263841629028
8,31,left_foot_index,0.4954907298088074,0.6247759461402893,-0.425110399723053,0.9586429595947266
8,32,right_foot_index,0.33883729577064514,0.6218159794807434,-0.42947641015052795,0.9596637487411499
9,0,nose,0.45892176032066345,0.21714633703231812,-0.3031354248523712,0.9999202489852905
9,1,left_eye_inner,0.45207586884498596,0.20808535814285278,-0.28657248616218567,0.9997057318687439
